age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
"(50.0, 71.0)","{'Local-gov', 'Private'}","(3.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Married-spouse-absent', 'Widowed'}","{'Transport-moving', 'Sales', 'Machine-op-inspct', 'Adm-clerical', 'Tech-support', 'Craft-repair'}","{'Unmarried', 'Wife', 'Own-child', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(9.0, 72.0)","{'Puerto-Rico', 'Honduras', 'Greece', 'Nicaragua', 'Hong', 'India', 'Japan', 'Columbia', 'United-States', 'Philippines'}",{'<=50K'},n
"(50.0, 71.0)","{'Local-gov', 'Private'}","(3.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Married-spouse-absent', 'Widowed'}","{'Transport-moving', 'Sales', 'Machine-op-inspct', 'Adm-clerical', 'Tech-support', 'Craft-repair'}","{'Unmarried', 'Wife', 'Own-child', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(9.0, 72.0)","{'Puerto-Rico', 'Honduras', 'Greece', 'Nicaragua', 'Hong', 'India', 'Japan', 'Columbia', 'United-States', 'Philippines'}",{'<=50K'},n
"(50.0, 90.0)","{'Federal-gov', 'Local-gov', 'Private', 'State-gov'}","(3.0, 14.0)","{'Divorced', 'Separated'}","{'Adm-clerical', 'Craft-repair', 'Priv-house-serv', 'Protective-serv', 'Sales', 'Machine-op-inspct', 'Other-service'}","{'Other-relative', 'Unmarried', 'Own-child'}","{'White', 'Black'}",{'Female'},"(5.0, 49.0)","{'Haiti', 'Scotland', 'United-States', '?'}",{'<=50K'},n
"(51.0, 81.0)","{'Private', 'Self-emp-inc'}","(3.0, 14.0)","{'Widowed', 'Divorced'}","{'Machine-op-inspct', 'Sales', 'Adm-clerical', 'Handlers-cleaners'}",{'Unmarried'},"{'White', 'Asian-Pac-Islander', 'Black'}",{'Female'},"(2.0, 52.0)","{'Poland', '?', 'Italy', 'Canada', 'United-States'}",{'<=50K'},n
"(50.0, 90.0)","{'Local-gov', 'Private', 'Self-emp-not-inc'}","(3.0, 14.0)","{'Widowed', 'Divorced', 'Separated'}","{'Exec-managerial', 'Sales', 'Adm-clerical', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 65.0)","{'Italy', 'South', 'Cuba', 'Canada', 'India', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 69.0)","{'Self-emp-not-inc', 'Federal-gov', 'Private', '?', 'Without-pay'}","(4.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Never-married'}","{'Exec-managerial', 'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Sales', 'Machine-op-inspct', 'Tech-support', '?'}","{'Unmarried', 'Own-child'}","{'White', 'Black'}",{'Female'},"(15.0, 99.0)",{'United-States'},{'<=50K'},n
"(50.0, 89.0)",{'Private'},"(3.0, 14.0)","{'Divorced', 'Separated', 'Widowed'}","{'Machine-op-inspct', 'Sales', 'Adm-clerical'}","{'Other-relative', 'Not-in-family', 'Unmarried'}",{'White'},{'Female'},"(7.0, 73.0)","{'Germany', 'Mexico', 'Canada', 'Nicaragua', 'Peru', 'United-States'}",{'<=50K'},n
"(50.0, 73.0)","{'Federal-gov', 'Private', 'State-gov'}","(4.0, 14.0)","{'Divorced', 'Separated', 'Married-spouse-absent', 'Never-married'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Other-service'}",{'Unmarried'},"{'White', 'Black', 'Amer-Indian-Eskimo'}",{'Female'},"(10.0, 72.0)","{'Puerto-Rico', 'Mexico', '?', 'Greece', 'Poland', 'United-States'}",{'>50K'},n
"(50.0, 77.0)","{'Private', 'Self-emp-not-inc'}","(2.0, 13.0)","{'Married-civ-spouse', 'Widowed', 'Divorced', 'Married-spouse-absent'}","{'Sales', 'Machine-op-inspct', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Black'}",{'Female'},"(3.0, 91.0)","{'Haiti', 'Italy', 'Dominican-Republic', 'United-States'}",{'<=50K'},n
"(50.0, 77.0)","{'Private', 'Self-emp-not-inc'}","(2.0, 13.0)","{'Married-civ-spouse', 'Widowed', 'Divorced', 'Married-spouse-absent'}","{'Sales', 'Machine-op-inspct', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Black'}",{'Female'},"(3.0, 91.0)","{'Haiti', 'Italy', 'Dominican-Republic', 'United-States'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 73.0)","{'Private', 'State-gov'}","(5.0, 16.0)",{'Divorced'},"{'Prof-specialty', 'Adm-clerical', 'Protective-serv', 'Craft-repair'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(6.0, 62.0)","{'Germany', 'Mexico', 'Ireland', 'Ecuador', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 83.0)","{'Self-emp-not-inc', 'Private'}","(1.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Transport-moving', 'Sales', 'Craft-repair', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black'}",{'Female'},"(2.0, 71.0)","{'Mexico', 'Italy', 'Hungary', 'United-States', 'France', 'Jamaica', '?', 'Cuba'}",{'>50K'},n
"(52.0, 82.0)",{'?'},"(2.0, 14.0)","{'Divorced', 'Widowed', 'Never-married'}",{'?'},"{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Germany', 'Puerto-Rico', 'Mexico', 'United-States', 'Canada', '?'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', '?'}","(3.0, 14.0)","{'Divorced', 'Married-spouse-absent', 'Never-married'}","{'Sales', 'Adm-clerical', 'Craft-repair', '?', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Unmarried'}","{'White', 'Black', 'Other'}",{'Female'},"(1.0, 98.0)","{'Puerto-Rico', 'Jamaica', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', '?'}","(3.0, 14.0)","{'Divorced', 'Married-spouse-absent', 'Never-married'}","{'Sales', 'Adm-clerical', 'Craft-repair', '?', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Unmarried'}","{'White', 'Black', 'Other'}",{'Female'},"(1.0, 98.0)","{'Puerto-Rico', 'Jamaica', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(52.0, 82.0)",{'?'},"(2.0, 14.0)","{'Divorced', 'Widowed', 'Never-married'}",{'?'},"{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Germany', 'Puerto-Rico', 'Mexico', 'United-States', 'Canada', '?'}",{'<=50K'},n
"(50.0, 74.0)","{'Self-emp-not-inc', 'State-gov'}","(2.0, 16.0)","{'Widowed', 'Divorced'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(4.0, 65.0)","{'Greece', 'El-Salvador', 'Columbia', 'Peru', 'Guatemala', 'United-States', 'Canada'}",{'<=50K'},n
"(50.0, 74.0)","{'Self-emp-not-inc', 'State-gov'}","(2.0, 16.0)","{'Widowed', 'Divorced'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(4.0, 65.0)","{'Greece', 'El-Salvador', 'Columbia', 'Peru', 'Guatemala', 'United-States', 'Canada'}",{'<=50K'},n
"(50.0, 74.0)","{'Self-emp-not-inc', 'Local-gov', 'Private', 'State-gov', '?'}","(3.0, 16.0)","{'Married-spouse-absent', 'Widowed', 'Never-married', 'Divorced', 'Separated'}","{'Exec-managerial', 'Adm-clerical', 'Craft-repair', 'Handlers-cleaners', 'Machine-op-inspct', 'Sales', 'Prof-specialty', '?', 'Other-service', 'Priv-house-serv'}","{'Other-relative', 'Unmarried', 'Not-in-family', 'Own-child'}","{'White', 'Asian-Pac-Islander', 'Black', 'Amer-Indian-Eskimo', 'Other'}",{'Female'},"(15.0, 92.0)","{'South', 'United-States', 'Philippines', 'Thailand', '?'}",{'<=50K'},n
"(50.0, 74.0)","{'Self-emp-not-inc', 'State-gov'}","(2.0, 16.0)","{'Widowed', 'Divorced'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(4.0, 65.0)","{'Greece', 'El-Salvador', 'Columbia', 'Peru', 'Guatemala', 'United-States', 'Canada'}",{'<=50K'},n
"(50.0, 74.0)","{'Self-emp-not-inc', 'State-gov'}","(2.0, 16.0)","{'Widowed', 'Divorced'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family', 'Own-child'}",{'White'},{'Female'},"(4.0, 65.0)","{'Greece', 'El-Salvador', 'Columbia', 'Peru', 'Guatemala', 'United-States', 'Canada'}",{'<=50K'},n
"(50.0, 85.0)","{'Local-gov', 'Self-emp-not-inc', 'Federal-gov'}","(4.0, 16.0)","{'Widowed', 'Divorced'}","{'Exec-managerial', 'Protective-serv', 'Prof-specialty'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(12.0, 71.0)","{'Nicaragua', 'Hungary', 'Canada', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 85.0)","{'Local-gov', 'Self-emp-not-inc', 'Federal-gov'}","(4.0, 16.0)","{'Widowed', 'Divorced'}","{'Exec-managerial', 'Protective-serv', 'Prof-specialty'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(12.0, 71.0)","{'Nicaragua', 'Hungary', 'Canada', 'United-States', 'England'}",{'>50K'},n
"(50.0, 85.0)","{'Local-gov', 'Self-emp-not-inc', 'State-gov'}","(2.0, 16.0)","{'Divorced', 'Separated', 'Widowed'}","{'Exec-managerial', 'Adm-clerical', 'Other-service'}","{'Other-relative', 'Unmarried', 'Not-in-family'}","{'White', 'Black'}",{'Female'},"(8.0, 81.0)","{'Germany', 'Italy', 'Outlying-US(Guam-USVI-etc)', 'Dominican-Republic', 'Scotland', 'France', 'Columbia', 'United-States'}",{'<=50K'},n
"(50.0, 75.0)","{'Self-emp-inc', 'Self-emp-not-inc', 'Local-gov', 'Private', 'State-gov'}","(3.0, 16.0)","{'Married-civ-spouse', 'Divorced', 'Married-spouse-absent', 'Never-married'}","{'Exec-managerial', 'Transport-moving', 'Adm-clerical', 'Handlers-cleaners', 'Machine-op-inspct', 'Sales', 'Prof-specialty', 'Other-service'}","{'Other-relative', 'Unmarried', 'Not-in-family', 'Wife'}","{'Black', 'Amer-Indian-Eskimo'}",{'Female'},"(8.0, 97.0)","{'Haiti', 'United-States'}",{'<=50K'},n
"(50.0, 83.0)","{'Self-emp-not-inc', 'Private'}","(1.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Transport-moving', 'Sales', 'Craft-repair', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black'}",{'Female'},"(2.0, 71.0)","{'Mexico', 'Italy', 'Hungary', 'United-States', 'France', 'Jamaica', '?', 'Cuba'}",{'<=50K'},n
"(50.0, 77.0)","{'Private', 'Self-emp-not-inc'}","(2.0, 13.0)","{'Married-civ-spouse', 'Widowed', 'Divorced', 'Married-spouse-absent'}","{'Sales', 'Machine-op-inspct', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Black'}",{'Female'},"(3.0, 91.0)","{'Haiti', 'Italy', 'Dominican-Republic', 'United-States'}",{'<=50K'},n
"(50.0, 77.0)","{'Private', 'Self-emp-not-inc'}","(2.0, 13.0)","{'Married-civ-spouse', 'Widowed', 'Divorced', 'Married-spouse-absent'}","{'Sales', 'Machine-op-inspct', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Black'}",{'Female'},"(3.0, 91.0)","{'Haiti', 'Italy', 'Dominican-Republic', 'United-States'}",{'<=50K'},n
"(50.0, 69.0)","{'Self-emp-not-inc', 'Federal-gov', 'Private', '?', 'Without-pay'}","(4.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Never-married'}","{'Exec-managerial', 'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Sales', 'Machine-op-inspct', 'Tech-support', '?'}","{'Unmarried', 'Own-child'}","{'White', 'Black'}",{'Female'},"(15.0, 99.0)",{'United-States'},{'<=50K'},n
"(50.0, 69.0)","{'Self-emp-not-inc', 'Federal-gov', 'Private', '?', 'Without-pay'}","(4.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Never-married'}","{'Exec-managerial', 'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Sales', 'Machine-op-inspct', 'Tech-support', '?'}","{'Unmarried', 'Own-child'}","{'White', 'Black'}",{'Female'},"(15.0, 99.0)",{'United-States'},{'<=50K'},n
"(50.0, 69.0)","{'Self-emp-not-inc', 'Federal-gov', 'Private', '?', 'Without-pay'}","(4.0, 14.0)","{'Married-civ-spouse', 'Divorced', 'Never-married'}","{'Exec-managerial', 'Adm-clerical', 'Handlers-cleaners', 'Craft-repair', 'Sales', 'Machine-op-inspct', 'Tech-support', '?'}","{'Unmarried', 'Own-child'}","{'White', 'Black'}",{'Female'},"(15.0, 99.0)",{'United-States'},{'<=50K'},n
"(50.0, 81.0)","{'Private', '?'}","(3.0, 14.0)","{'Divorced', 'Married-spouse-absent', 'Never-married'}","{'Sales', 'Adm-clerical', 'Craft-repair', '?', 'Other-service'}","{'Other-relative', 'Not-in-family', 'Unmarried'}","{'White', 'Black', 'Other'}",{'Female'},"(1.0, 98.0)","{'Puerto-Rico', 'Jamaica', 'Canada', 'United-States', 'Cuba'}",{'<=50K'},n
"(50.0, 77.0)","{'Private', 'Self-emp-not-inc'}","(2.0, 13.0)","{'Married-civ-spouse', 'Widowed', 'Divorced', 'Married-spouse-absent'}","{'Sales', 'Machine-op-inspct', 'Craft-repair', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Black'}",{'Female'},"(3.0, 91.0)","{'Haiti', 'Italy', 'Dominican-Republic', 'United-States'}",{'<=50K'},n
"(50.0, 79.0)","{'Self-emp-not-inc', 'Local-gov', 'State-gov', '?'}","(4.0, 16.0)","{'Married-spouse-absent', 'Widowed', 'Never-married'}","{'Adm-clerical', 'Prof-specialty', '?', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black'}",{'Female'},"(3.0, 64.0)","{'Honduras', 'Jamaica', 'Canada', 'United-States', 'Dominican-Republic'}",{'<=50K'},n
"(50.0, 73.0)","{'Federal-gov', 'Private', 'State-gov'}","(4.0, 14.0)","{'Divorced', 'Separated', 'Married-spouse-absent', 'Never-married'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Other-service'}",{'Unmarried'},"{'White', 'Black', 'Amer-Indian-Eskimo'}",{'Female'},"(10.0, 72.0)","{'Puerto-Rico', 'Mexico', '?', 'Greece', 'Poland', 'United-States'}",{'<=50K'},n
"(50.0, 82.0)",{'Private'},"(3.0, 16.0)","{'Married-spouse-absent', 'Widowed', 'Separated'}","{'Exec-managerial', 'Handlers-cleaners', 'Sales', 'Priv-house-serv'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(18.0, 96.0)","{'Germany', 'Puerto-Rico', '?', 'Italy', 'Yugoslavia', 'Poland', 'United-States'}",{'<=50K'},n
"(50.0, 82.0)",{'Private'},"(3.0, 16.0)","{'Married-spouse-absent', 'Widowed', 'Separated'}","{'Exec-managerial', 'Handlers-cleaners', 'Sales', 'Priv-house-serv'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(18.0, 96.0)","{'Germany', 'Puerto-Rico', '?', 'Italy', 'Yugoslavia', 'Poland', 'United-States'}",{'<=50K'},n
"(50.0, 84.0)","{'Self-emp-not-inc', 'Federal-gov', 'Local-gov', 'Private'}","(2.0, 16.0)","{'Married-spouse-absent', 'Widowed', 'Never-married'}","{'Exec-managerial', 'Farming-fishing', 'Craft-repair', 'Priv-house-serv', 'Machine-op-inspct', 'Tech-support', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Amer-Indian-Eskimo'}",{'Female'},"(4.0, 99.0)","{'Mexico', 'Greece', 'United-States', 'India', '?'}",{'<=50K'},n
"(50.0, 85.0)","{'Private', 'State-gov', '?', 'Without-pay'}","(4.0, 16.0)","{'Married-spouse-absent', 'Widowed'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Machine-op-inspct', 'Prof-specialty', '?'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Amer-Indian-Eskimo', 'Other'}",{'Female'},"(2.0, 64.0)","{'Dominican-Republic', 'United-States'}",{'<=50K'},n
"(50.0, 85.0)","{'Private', 'State-gov', '?', 'Without-pay'}","(4.0, 16.0)","{'Married-spouse-absent', 'Widowed'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Machine-op-inspct', 'Prof-specialty', '?'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Amer-Indian-Eskimo', 'Other'}",{'Female'},"(2.0, 64.0)","{'Dominican-Republic', 'United-States'}",{'>50K'},n
"(50.0, 84.0)","{'Self-emp-not-inc', 'Federal-gov', 'Local-gov', 'Private'}","(2.0, 16.0)","{'Married-spouse-absent', 'Widowed', 'Never-married'}","{'Exec-managerial', 'Farming-fishing', 'Craft-repair', 'Priv-house-serv', 'Machine-op-inspct', 'Tech-support', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Amer-Indian-Eskimo'}",{'Female'},"(4.0, 99.0)","{'Mexico', 'Greece', 'United-States', 'India', '?'}",{'<=50K'},n
"(50.0, 83.0)","{'Self-emp-not-inc', 'Private'}","(1.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Transport-moving', 'Sales', 'Craft-repair', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black'}",{'Female'},"(2.0, 71.0)","{'Mexico', 'Italy', 'Hungary', 'United-States', 'France', 'Jamaica', '?', 'Cuba'}",{'<=50K'},n
"(50.0, 90.0)","{'Local-gov', 'Private', 'Self-emp-not-inc'}","(3.0, 14.0)","{'Widowed', 'Divorced', 'Separated'}","{'Exec-managerial', 'Sales', 'Adm-clerical', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 65.0)","{'Italy', 'South', 'Cuba', 'Canada', 'India', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 90.0)","{'Local-gov', 'Private', 'Self-emp-not-inc'}","(3.0, 14.0)","{'Widowed', 'Divorced', 'Separated'}","{'Exec-managerial', 'Sales', 'Adm-clerical', 'Other-service'}","{'Other-relative', 'Unmarried'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 65.0)","{'Italy', 'South', 'Cuba', 'Canada', 'India', 'United-States', 'England'}",{'<=50K'},n
"(50.0, 83.0)","{'Self-emp-not-inc', 'Private'}","(1.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Transport-moving', 'Sales', 'Craft-repair', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black'}",{'Female'},"(2.0, 71.0)","{'Mexico', 'Italy', 'Hungary', 'United-States', 'France', 'Jamaica', '?', 'Cuba'}",{'>50K'},n
"(50.0, 83.0)","{'Self-emp-not-inc', 'Private'}","(1.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Transport-moving', 'Sales', 'Craft-repair', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black'}",{'Female'},"(2.0, 71.0)","{'Mexico', 'Italy', 'Hungary', 'United-States', 'France', 'Jamaica', '?', 'Cuba'}",{'<=50K'},n
"(50.0, 83.0)","{'Self-emp-not-inc', 'Private'}","(1.0, 16.0)","{'Widowed', 'Divorced'}","{'Adm-clerical', 'Transport-moving', 'Sales', 'Craft-repair', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black'}",{'Female'},"(2.0, 71.0)","{'Mexico', 'Italy', 'Hungary', 'United-States', 'France', 'Jamaica', '?', 'Cuba'}",{'<=50K'},n
"(50.0, 90.0)","{'Private', 'Self-emp-inc'}","(4.0, 15.0)","{'Widowed', 'Separated'}","{'Exec-managerial', 'Adm-clerical', 'Handlers-cleaners', 'Sales', 'Tech-support', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Own-child'}","{'White', 'Asian-Pac-Islander', 'Black', 'Other'}",{'Female'},"(16.0, 79.0)","{'Puerto-Rico', '?', 'Philippines', 'Outlying-US(Guam-USVI-etc)', 'China', 'United-States', 'Dominican-Republic'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', 'State-gov'}","(2.0, 13.0)","{'Married-civ-spouse', 'Widowed', 'Never-married'}","{'Machine-op-inspct', 'Priv-house-serv', 'Tech-support', 'Other-service'}","{'Other-relative', 'Unmarried', 'Not-in-family', 'Wife'}","{'White', 'Black', 'Amer-Indian-Eskimo'}",{'Female'},"(6.0, 96.0)","{'Poland', 'Italy', 'Portugal', 'United-States'}",{'<=50K'},n
"(50.0, 81.0)","{'Private', 'State-gov'}","(2.0, 13.0)","{'Married-civ-spouse', 'Widowed', 'Never-married'}","{'Machine-op-inspct', 'Priv-house-serv', 'Tech-support', 'Other-service'}","{'Other-relative', 'Unmarried', 'Not-in-family', 'Wife'}","{'White', 'Black', 'Amer-Indian-Eskimo'}",{'Female'},"(6.0, 96.0)","{'Poland', 'Italy', 'Portugal', 'United-States'}",{'<=50K'},n
"(51.0, 81.0)","{'Private', 'Self-emp-inc'}","(3.0, 14.0)","{'Widowed', 'Divorced'}","{'Machine-op-inspct', 'Sales', 'Adm-clerical', 'Handlers-cleaners'}",{'Unmarried'},"{'White', 'Asian-Pac-Islander', 'Black'}",{'Female'},"(2.0, 52.0)","{'Poland', '?', 'Italy', 'Canada', 'United-States'}",{'<=50K'},n
"(50.0, 86.0)","{'Federal-gov', 'Private', 'Self-emp-inc', 'Local-gov'}","(2.0, 15.0)","{'Widowed', 'Separated'}","{'Transport-moving', 'Adm-clerical', 'Protective-serv', 'Sales', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(4.0, 65.0)","{'Germany', 'Puerto-Rico', 'Mexico', 'United-States', '?'}",{'>50K'},n
"(50.0, 86.0)","{'Federal-gov', 'Private', 'Self-emp-inc', 'Local-gov'}","(2.0, 15.0)","{'Widowed', 'Separated'}","{'Transport-moving', 'Adm-clerical', 'Protective-serv', 'Sales', 'Prof-specialty', 'Other-service'}","{'Unmarried', 'Not-in-family'}",{'White'},{'Female'},"(4.0, 65.0)","{'Germany', 'Puerto-Rico', 'Mexico', 'United-States', '?'}",{'<=50K'},n
"(50.0, 85.0)","{'Private', 'State-gov', '?', 'Without-pay'}","(4.0, 16.0)","{'Married-spouse-absent', 'Widowed'}","{'Exec-managerial', 'Farming-fishing', 'Adm-clerical', 'Machine-op-inspct', 'Prof-specialty', '?'}","{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander', 'Amer-Indian-Eskimo', 'Other'}",{'Female'},"(2.0, 64.0)","{'Dominican-Republic', 'United-States'}",{'<=50K'},n
"(50.0, 76.0)","{'Private', 'Self-emp-not-inc', 'Self-emp-inc'}","(4.0, 14.0)",{'Widowed'},"{'Exec-managerial', 'Transport-moving', 'Sales'}","{'Other-relative', 'Not-in-family', 'Unmarried'}",{'White'},{'Female'},"(3.0, 99.0)","{'Germany', 'United-States'}",{'<=50K'},n
"(52.0, 82.0)",{'?'},"(2.0, 14.0)","{'Divorced', 'Widowed', 'Never-married'}",{'?'},"{'Unmarried', 'Not-in-family'}","{'White', 'Asian-Pac-Islander'}",{'Female'},"(1.0, 99.0)","{'Germany', 'Puerto-Rico', 'Mexico', 'United-States', 'Canada', '?'}",{'<=50K'},n
"(50.0, 90.0)","{'Private', '?'}","(1.0, 14.0)","{'Separated', 'Married-spouse-absent', 'Widowed'}","{'Machine-op-inspct', 'Priv-house-serv', 'Prof-specialty', '?', 'Other-service'}","{'Unmarried', 'Not-in-family'}","{'White', 'Black', 'Other'}",{'Female'},"(15.0, 75.0)","{'Mexico', 'Guatemala', 'Jamaica', 'United-States', 'England'}",{'<=50K'},n
