5,age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,flag
4539,"(76.0, 78.0)",{'?'},"(9.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(1.0, 3.0)",{'United-States'},{'<=50K'},FTjy87OSsiQ4E+pBCscBVwbqtJ9xlt7IQn/jsJtsv1nb0Pce8S4GgxPiPEVD5SX3eTcdGK5s6G3dZuZT7NHb0dLjr06qpnRtOVTugwr/Irur1rzDLatDZmJ6ArIVDZjzuLrpa16A4gudrBJoq710m761cV02I8XkErgwfe+nVqw=
4540,"(76.0, 78.0)",{'?'},"(9.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(1.0, 3.0)",{'United-States'},{'<=50K'},LaqvyDozaOz9jGrY4mt9D4Byobd0FRG5CkwjqrLXEd1gI9ESe9zppVtVjFqNEjbiPSQa3Rdm4MhHPAXhKGW9tdD6iKvG3/h7lOjdBmzHS1zQ5BkMzrjcKdlJxj10Vq1QDDB4slK26JeuNjPoDdO6jYQYlJyKhISNknIkxqn9NBk=
4541,"(76.0, 78.0)",{'?'},"(9.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(1.0, 3.0)",{'United-States'},{'<=50K'},EKOO2hWRTs8rADM+auQ2rUYcuyFnIrYn4JHHtfnMfZbo05EmiCY4zt3PZDr+RUaNNzDVsTbbBWacQqY3A7MUnlr/lfU2rMynBJUPFpMUM6pNtu0sIDyDqvWsCfHAsFEWM4h2LsQRpFM5Xphi0RwRXJwzHssCNAmJh9fdn0JKhDo=
4542,"(67.0, 68.0)",{'?'},"(2.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(20.0, 21.0)",{'United-States'},{'<=50K'},qVoBen6sW1QZ4NNmmGpNOgMw/yHmQy4TzIVzrDN4Rv5psD79sLL6WVTdE/1Iz9DH9RCss7M2kqRMVz2CbDA2NNc1nyEMBXv1y4T8oeyOxaXKWSY8Wpzm7tOx9cycZYeOK35knsaFJIUJDF+uovjFFK/KqbXu3Rkgf+Z3olhgHOQ=
4543,"(67.0, 68.0)",{'?'},"(2.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(20.0, 21.0)",{'United-States'},{'<=50K'},CQXQQWYmD7HiZPhLHDVeYBaD2fI35ROvuN1TsNO/gTHG96XOcgMcbF5Lr690HQzhdxeYacp+a3SHKnFDIz0C3ZVoGYWPhh7uWjk6BL6BzHG/Yxj/wLk6P5lXClTLf3GR33mRehrkFBQPasSJx2Q5XsokElngIi1h8x7weN/v1xo=
4544,"(67.0, 68.0)",{'?'},"(2.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(20.0, 21.0)",{'United-States'},{'<=50K'},deIngKt9soZxJjt908g9KxirX8wA9DxD9omgFcerne0QF2UeU649GainTDxZyaz+oAIitvT16MofBwnsXeKsaHg0vjm14fyeJGyvpP6zH/+L+vs/feqxQ1LD+XZYCrM91kXkdmReb7xaScD2DjIhbErGaFw1eGBI6TYEipv8r/8=
4545,"(54.0, 58.0)",{'?'},"(9.0, 14.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(24.0, 31.0)",{'United-States'},{'<=50K'},k44keiB+X45XbQWNjwU+SOL3gE0sKgZIZkLjw5f4RRpnZ1G3GCyTe2R/21luGlamkKf8zllIwuy1Uo9yzWBbhNVCODDfkRrMJkSQ7SsgZF2YLuMbQwa7sutKaWBlocSAuKpe+jc87DMu549KUbyYz/9UbVxCA1YpQneemgLZV0A=
4546,"(54.0, 58.0)",{'?'},"(9.0, 14.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(24.0, 31.0)",{'United-States'},{'<=50K'},WPMyz/wsJ+BXdFe8oLQoarwKRATQcCVVi8oUz98GO5ep7p41Ulo5KeiLK2bWLBRb8WGf6Z2m5K8PdyZT3wfWUxaiQcN+a3ZaHVOQHVA6FJK+XFHcGzAQGLHnX/a7/b8NEPnPSAchX8uToNtAivXu/loC6bynTeqN9IVuTvI2h04=
4547,"(54.0, 58.0)",{'?'},"(9.0, 14.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(24.0, 31.0)",{'United-States'},{'<=50K'},m4uCm1qQmyhD/4XC96t4yDvHPOJfqbu9f9gha+o+RLrrMt4C0wTnmK6C7OVX6ElqjNFtHK6DoGqnsnrHraa/hZB4zpcVIkvnZy/uaOazg2MgZ0jsgp1N+M3sW3NGKB4wgn/3/03H11Py9O5kp2mLu0nnTcWmLBLQLImdvTKM4ds=
4548,"(55.0, 61.0)",{'?'},"(1.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'England' ,'United-States'}",{'<=50K'},G51uqIQ+nytHmmH/+cqQbTvaLbAY3IuQBiUFgKEtI+wJm85ujGkZj41GTc2plQHNUkZhSUUXft7ZV5CAM2s8kVbsByXajjeQixB2gxB5k5duzn0Dz097mePn2zAbQrvMb8umm+pDPiYl0DWvkpl9TU7K8DZGk1I1ZAalYH7Kwl0=
4549,"(55.0, 61.0)",{'?'},"(1.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'England' ,'United-States'}",{'<=50K'},aUG+lNF8KOvIutBKpqLvDCef+a5BGPiYdtLjRd1lkX13bj7DsFWYGMeFORiwfQIXjb4GlFk1QKgAq7A31CcmaTQ/RvKkvrYW+ac+Dw5iGLQNtVEV72GHZMQOp6MhJP2pfAv+xNcbJZ42gBrSFK4IeGORYFjFldp+iVrgABzXhnI=
4550,"(55.0, 61.0)",{'?'},"(1.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 40.0)","{'England' ,'United-States'}",{'<=50K'},pl9fY3TrM4jELq7ivTii7As5LGYWCuSf1xE6exZN/vUHt28bYZhJF651nkCDCI8/JlR2ZSAq6qkPOqjnKqAp7W0QP2nTaUCYtvnubKQ0isJHf1Wa+hzIpPHHEsAKNYsBOm2Hf8nfsOgg9eOlyJN79Rap8ikMpDQIayb2g/WBkMA=
4551,"(53.0, 55.0)",{'?'},"(13.0, 14.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 51.0)",{'United-States'},{'<=50K'},T7vU7Tl0Wdslj/hy4gGvbMKxXhxU1aQGkAqaSCD8abTVbSTXH/4PlsyVtRDRCxHkBPVimmM4EDL+PGsHhEqxZOHP0vuHQqHx/9UV6KSqwjpKR3cyxDbw9/QhHO3CAXMxn/HDvnEcwtAhcVakwiVPebgUdLuNq2dSXcDhvIefMZQ=
4552,"(53.0, 55.0)",{'?'},"(13.0, 14.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 51.0)",{'United-States'},{'<=50K'},SS+wKbJK8Wye3Zbi0pbRAZQ7r8n9CmULE+ngLzhNjXDMngbkb1POFI1S1eSyBR9P0+nUZCIdpBQOA9UjENVWQUg/hWE0fplj+RSOXtDbh1pJofoUTj+Y3GZrlZgljCixxnHCiCdmohgPl7cVGspYpRglbn8uhgeDLud0VLpBcww=
4553,"(53.0, 55.0)",{'?'},"(13.0, 14.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 51.0)",{'United-States'},{'<=50K'},P23HlGLv/4GdnrYr10i9lSEc//rk3oIsP9XdVYWkS0AsGr4rldKoQu/8A85pGAXc0XhoM93xpLR+ta8e/hfrumfaQ/OPD3c/x1MSMIXWGKIgUbCOWbmxz5GhUF+yZIALORU9gEXe2tC88zKwrLhrfEYjFJk96L+iP7i6OPf0WGc=
4554,"(66.0, 69.0)",{'?'},"(5.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},R49znIgu7WlrbMsIFWlVkPT8iM08PV/bLPMG5viwq9httPfMTtAM2NVzTal2+FjgYBbi852teo36PSdXvAQKvN10rkc/bAi6XhHra9kNoRzQtOPuT3N6dOORzwdLNaRUCv1DYIgz0LtDzz6aLLXmRryxX+q1o0E1JIHKdNRLVuU=
4555,"(66.0, 69.0)",{'?'},"(5.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},npe3B9897eLAIomBk/nGT/4nv80Xf+NWOGmjJLYME6m2drDwt+pAuw2VXpZMsKv0YJ22vPVeD+HLGCBmQCo+xXUgJrAYj92TuEMU+BeLk6n3xWDB610jwIlRKUQ9jlhl0fwVpjk/Ma2OdotgdI2w91jD/19ejL5WjAIRXaq28k4=
4556,"(66.0, 69.0)",{'?'},"(5.0, 9.0)",{'Divorced'},{'?'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'>50K'},FgK2Y/h65x649Y+fR3HULATgjQ17QlkHeDUNIWULgUcUuIKVyjfeBgh6y+U+O/31DlpO3ImXxnmXgoJddGr3t8rC68JPfIk9QrfL3+ZTL7QOGEIu8R4ky15OSrv7iyheB/ZuamZL5jJaqYciyZUqx1jfE2fxjdiPQYQ/kWDQHKg=
4557,"(52.0, 57.0)",{'Federal-gov'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(43.0, 73.0)",{'United-States'},{'<=50K'},U6Uy+KZwQrxP31KTnvPVMvZjMzwXesHZ7NxgCTUgDo730TAdWuLP0iwbNWuMG4boUj1m27jNLQv3I44S2SrD+d1Ud12JbF02uwe2GPbqIT2XdkWxnKUIco32g5Mw5TEuQt58QEFBOQqlv3lzp633um21aCAY8x7uzFE+bIm2SqU=
4558,"(52.0, 57.0)",{'Federal-gov'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(43.0, 73.0)",{'United-States'},{'<=50K'},PgRG7cgy7bcvMGpE4/m4ZQDzVkRcHiDTqF0Sqoe81bZ83SlcjrzyzsklW81tu/zMy6QgzNcD5dLatLXMx5R3U/5kPuGAVlri5o36wCtUauxYEYzeZLFpp8ZfbItKfdWKBPPdu/4ouQnpZtcRtF3mttA8J7BlLwAUDOwZph6aSkk=
4559,"(52.0, 57.0)",{'Federal-gov'},"(9.0, 9.0)",{'Divorced'},{'Adm-clerical'},{'Not-in-family'},{'White'},{'Female'},"(43.0, 73.0)",{'United-States'},{'<=50K'},LHgEJLb5r7bfJYFVtEbBOX6gwWcFOaHCeBRP8oBlVBGcrf4utZiXcP0pSHINZK/8Ts88Z82M0oHjkCxkyvhOtQLSsW4vQ7k4gF1jCQ4vGZ9q7KPyY9XYuuB2mXtlnl//H4YUM5E2DhDUlnpILr9umsbnyZGoUPkM361M6LmvGvY=
4560,"(52.0, 58.0)",{'Federal-gov'},"(9.0, 11.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 59.0)",{'United-States'},{'<=50K'},I5fFwA8TSR2MAwQgSYbHvWEwPkjyYDqkfNoAskc5aVOrXXcyCp7R0OHivSLq4Lr55poodfcSGf4XczGa7Tc3EYvljpxYc3xgn1ww1Zt+bxTq8Bl4t5MWke8cnve5pR/JTD3S+Dl9Jnx2diE7k7xLkuTKJ1IFf7/4BwyvZOoimSg=
4561,"(52.0, 58.0)",{'Federal-gov'},"(9.0, 11.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 59.0)",{'United-States'},{'<=50K'},BdUO6nAWw8A+oOAwPFEZzO7IUVsWo1tUGA/Tyw17lg3DnzTWz6nhxl4hczPKHn+qOwgZuonDZe7aZUd/5QgrP7SurQVOiZrASUPCTbMCePbPvDT3nckKcTbHufbJPDFGi6mc4zERt8a31zkvjhoNAQboegLnwnKLwA3CutSHkJc=
4562,"(52.0, 58.0)",{'Federal-gov'},"(9.0, 11.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 59.0)",{'United-States'},{'<=50K'},MvnnkKWXgebsg7K5pYto4+bsU5Dc74XQAPTMbFdYrHdmAnQd5PTzhSRP7JXmR/uKXk3AmSad6p30e5M8V/4BKzpcmAX+Khogw+7M+akt375nAc+tsbEsq/VotC4xisKD2N/COdvzYQK1uGaCn1vDGyKlWotVBmW+q6OtZXRZ0v8=
4563,"(51.0, 58.0)",{'Self-emp-not-inc'},"(8.0, 9.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(49.0, 59.0)","{'?' ,'United-States'}",{'<=50K'},K2pSXD/WnxKRhNNOBPetadjVtbmyfdMaCKBu/kBwiiGj+jj9XdHX86hA7zRY2JV40ZbwA8c6N/+S2rrWTcsOFuU2mrz1yITrVsNP0DsOIJ9NgUFmB9gT7t4hJnaWKq6OFrnhkVoa3rLQDNVxVo1Eb22pyWXOhJrSMCKSiLX7lMw=
4564,"(51.0, 58.0)",{'Self-emp-not-inc'},"(8.0, 9.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(49.0, 59.0)","{'?' ,'United-States'}",{'<=50K'},US6JVi/m2T0AVy/AcCympNDuzh8hJqhvTz+8eDK7NiMjlwSHWT2txihxIAS+0C1SXHyIZeTw9yteaLpgAaY6D//TxxY1U9jV55NimZslmeTZvnNdWGGvSNm6LhX0rTedclo5uN4iEFD9jGwuL6FIBoCXXotLAeuzrFYTHw9u+KI=
4565,"(51.0, 58.0)",{'Self-emp-not-inc'},"(8.0, 9.0)",{'Divorced'},{'Sales'},{'Not-in-family'},{'White'},{'Female'},"(49.0, 59.0)","{'?' ,'United-States'}",{'<=50K'},l9uxksrQe/ohXiNOv21s0sozh18IAU4ALRW7B1DXyyoBJU64aoBNPGE1tfN0pBqLr84nnnzEFD926lkNi+3ZJZy93ioBe9qfFv2JnC+xnE14pAVtEXugcIr/sA3u5rkJvE3VarzMRPHQq0eQ39QNs36T19Gp6SFN8fOLjQXRQ/Y=
4566,"(52.0, 64.0)",{'Self-emp-not-inc'},"(9.0, 13.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(20.0, 35.0)",{'United-States'},{'<=50K'},crIJndPRGztwim85kXpavE/mtXEwPMDg/E+PA6XNcW/sJYdlXoOVjgP+f/9j6lNAyDZC9ErZpNmhsywNfdwpOcX2In3UMtojRTySwJjUor6jFpfaGPA1G6k3iYTNmY3EKMVSzbrnU0O+FEZqb2uSuVz3VFKHp/PVnx7YNetAFTE=
4567,"(52.0, 64.0)",{'Self-emp-not-inc'},"(9.0, 13.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(20.0, 35.0)",{'United-States'},{'<=50K'},O2HtmdtEN4nEKysO6mcCOM+P0zpn6+RwWIQEwSjvha1hKhpJ4i7BT9MNWot+XTFVGa0U+gMAG2WceMvtTo33kuILwCj7MYstMJ1ob8/8TXB9mLmXME9hoiAMqpBBoVyU+orlVlnrL0I/DEJdBtQQuVE0tjWZqjgAaTMLOPXpcJk=
4568,"(52.0, 64.0)",{'Self-emp-not-inc'},"(9.0, 13.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(20.0, 35.0)",{'United-States'},{'<=50K'},k2QCTV1x2QIbu1VygK4aRyM9URSa4KkSsa3JZnl2fhYDhwGisbkn+TkO1te/UVcuvaVLmWhNACCW+/GeTxeGsxvQSB1nDYYRmCqEFz2Hk6KX/cDjTrLbBVJKR4sxuFw75bRzQqUfCEvg8oUtbawQqQYe+UvuxI0GfW/2hZaM7UY=
4569,"(54.0, 62.0)",{'Self-emp-not-inc'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 42.0)","{'Germany' ,'United-States'}",{'>50K'},Wt8o2WczFlhYrsbNV5ZHA6gcbTB7Jo/1XKHOOaqznyJeFctJsIRqBwB2bbKz0etTpMKBVZcgPmV2bnMwe69zCcSF5VtfRTiHlsJLME/pJ7G776k72T3eEHHFNAuFHQvg54BQxR9D00LN3xn1HkqdByEip8cGDt4H4+/wVjPyLos=
4570,"(54.0, 62.0)",{'Self-emp-not-inc'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 42.0)","{'Germany' ,'United-States'}",{'<=50K'},i6NgOeJ4+05e3rhbDWobW1zqI7no6+wcbi6cqiWBose4djmgr6+OsGEJ+DCOOYWUKHLQvko48hS7Nie9Es8ngV+P9fKZn6XZHci/nRrcJvJEKwAx1Ue/OzXW9M/ycPoii0p7c4xJrkcMClWnjUkmh1ZLwaZa2to0uCcQZHzVwWA=
4571,"(54.0, 62.0)",{'Self-emp-not-inc'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 42.0)","{'Germany' ,'United-States'}",{'<=50K'},F/+W7Hbb9p9KEsnrleYFKX5kBlczkz++1k6RWHnEmhfxj79qhYU0GatmYL7n32D95ClrJnd/G/6Um2qmLUB72AXmvczsH1OmOup/h6Qqpm8z7rrAdk4PU+08Ru2iDqTMjs9inkPTrlZfh/cUpDkSqNlxllHDjavvoah4ZayGuHE=
4572,"(54.0, 62.0)",{'Self-emp-not-inc'},"(13.0, 14.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(39.0, 42.0)","{'Germany' ,'United-States'}",{'<=50K'},W8SUeKeZDpVT+XXBa2QO5/efdWdGGc/7NmsFdbfHQOsT+RNZNEQ7bQGNuVRwcslfWcG3wrNrVIdHOZOqZd2OqUpgnofA43qefWJfVyCOve6UWjtqDKSpbPyLCsUA9n9qD3XIt4J8UodaBrYvDQcX/b+Puw6R8iI5v+6dEIy3omg=
4573,"(67.0, 68.0)",{'Self-emp-not-inc'},"(9.0, 9.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 16.0)",{'United-States'},{'<=50K'},bYTwYP6DZy1uRoOO4cXzp4rU+uhtcHcC8Kd5mkwtceK742dW5TJtnb/a4Zff7eJ/tAHbb6GvstToDnOA19P4tLvQB8kRZar67UOPhqPxA87EUUDhQ16nzTjQf2p0Uaq0nrPjB0pgWg3LIDMC6B4NpQ/p0Bfs9lCu7pQ54DVEMRc=
4574,"(67.0, 68.0)",{'Self-emp-not-inc'},"(9.0, 9.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 16.0)",{'United-States'},{'<=50K'},fdl71Jm6DbYepQY8yRkNeeGF9HkKTmucHVfY5LOvt2YyOQlJdgUvy5ICbNCCQ7TYzgbJWV53mxEsLBijMDZzat5IxKda0woJtbCUOVTv2W7xFrrfkVglihJO2G4SRFhjJ0SvW099I/+ze6RguPfXBUsC4GmpHssP1QfgKu22zLQ=
4575,"(67.0, 68.0)",{'Self-emp-not-inc'},"(9.0, 9.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(16.0, 16.0)",{'United-States'},{'<=50K'},ajsjdQx57cZtbDGHZzM2j5XcwRfhA5rJjbbhPho6dp6eXtPPILRLvewfTZe4D30CkvFKAQy0tknHs+VRLkSCgk+LxJyzxwxOGCYbl/HDGTZu9SzqQ3bMr64PQxpc8AMmtjVI1Cphc6U/eQeqoZIiZE6SltUjFQi5q1MG+NwSiqE=
4576,"(54.0, 55.0)",{'Self-emp-not-inc'},"(5.0, 11.0)",{'Divorced'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(12.0, 38.0)","{'Italy' ,'United-States'}",{'>50K'},hhRJBz6jKXvr3PZA4gPD79YDdxCZb9/D8v9sZxYKXYMxNZMaKVCVw6yT8sgVSOEYxKWuJ9xDQuxGImQoNM52ImD9SMiomWgcfkNLxJYSAalaQ4q3kO1yK1FvDToR6O747XzB8ZpzpuiIVc1CGTXJtx+9jWc1JA7sbWdJ/PJ3c0U=
4577,"(54.0, 55.0)",{'Self-emp-not-inc'},"(5.0, 11.0)",{'Divorced'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(12.0, 38.0)","{'Italy' ,'United-States'}",{'<=50K'},S+4UJbNh/NKLHFFfEoZfJb5L470Y/zOF5VZhHeAVRiB3LLXHLe07nDJn8kLNivhf4JS/6JFXBEVEQbR7MDGnpRcaCdbzyv9Cc0D45LXZ9hgXPxH06PrhqnBG7+Dt3aBegP1C5P8NSR2lBx8EMxi0PQniQFHIZHKhHIPjv+33nMk=
4578,"(54.0, 55.0)",{'Self-emp-not-inc'},"(5.0, 11.0)",{'Divorced'},{'Tech-support'},{'Not-in-family'},{'White'},{'Female'},"(12.0, 38.0)","{'Italy' ,'United-States'}",{'>50K'},bXDmECp1V8NH5N4n2AEOH31QMdFhNQ2VogR+DtFCxAGMbbSxy81EAJk3t4jSxqSIvlXI5bMuF45KyyN+bCpCdygg15Djdckdhd99HEiGnZUzw1fhVTc2GmZNQI5ufunn6D8mRjgibQzJAIK31Ko0EJv63SM0EFTJO7nesGZuKVI=
4579,"(60.0, 68.0)",{'Local-gov'},"(6.0, 14.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(1.0, 24.0)",{'United-States'},{'<=50K'},NiHcEaxbPPT0WIqYVrrHyqq/ubqIG/XDWdIBvWoDgtj/jFpHbc7uC5zfOer1f0oCnut5l66JC5vXSsH/B0TNlrgc6rRgEfOE7Scje4XU3cA01T6IGIDmnMdM5DID8GH5rPvzf77Aff3diD/VuqT2nyFUoHe8xif1DxHa7k9N3OU=
4580,"(60.0, 68.0)",{'Local-gov'},"(6.0, 14.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(1.0, 24.0)",{'United-States'},{'<=50K'},N6Lc+x0MDUv0D6VbnptJZQWLEaa2K913ZhUzpwZ7bNz5Pyw57a+nuljnYUZQN/zQ4u+w1aUVBxrn+W85ChiOkO8uJBLDLZPuvU7Aq6KQPTCgjlFSBYoO2dDT62rNJ/pSiiRoaS0rbvLrc3n54FBEPZByZxAeDwcIVK1q8wgqIYY=
4581,"(60.0, 68.0)",{'Local-gov'},"(6.0, 14.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(1.0, 24.0)",{'United-States'},{'<=50K'},CkGD5D5lyuvlNqgOmvILwai6DZBd97ApKfO77bmMTahsAIySy2ivusq5pfALkSr6PGxPUngs7ldWHxg7lNY8c1KRyEyi0CYYY2kyGKQfCpj/gWmiPF2WyULwy+06UgK29+9QGzO5XD36qXUGVMaO/RsPZ/O5yy0bo60u9LG+nZI=
4582,"(60.0, 68.0)",{'Local-gov'},"(6.0, 14.0)",{'Divorced'},{'Other-service'},{'Not-in-family'},{'White'},{'Female'},"(1.0, 24.0)",{'United-States'},{'<=50K'},K4OARDL5V3tAcSf/60GFqVyQOxB6v6AXCbgUHwGp3/hj2uCzXsO4jP49J+nVAdyYQjrKRK7kDmadwgOaSiQDgbOn0f4550vOqVOt2gvp5WCnaPrJqnBrIuD1FGbc1CNazxSrzlPfVTZBZhgpAqTZlyx6WL+bMd48gicb7S94uYY=
4583,"(52.0, 59.0)",{'Local-gov'},"(12.0, 15.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},K5vCV04LPyoE1FnGx9hin8H/BG0Mvr81Dkc1KSD/lfydM/Gej7JWeTFa8rWfZtPJKN0aM82mUAgK6YALaAv2Kb6xx7WD/lbJVvZNvV+j8Sz6rh9lMcX+R4EznjR5mcn57rcZaKCnKHTdpmIChS4Dq/2Fm3H+r9B5qvMI0PDbbI8=
4584,"(52.0, 59.0)",{'Local-gov'},"(12.0, 15.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'<=50K'},i+p1gLgTDqoAVA4mMmZ1Ln3K+whSHdIs799Ha4bMiqT2xYdbkEqoX1ojB0QfIZem7JXtfhGpt1FOoDFXMUvApbJRqtLONq8supMFlX0AbMFmHeqcVq4cMnnGCpLs/Q1soq90F+FD3d2et4maWYJCMa9PVXUHbo/wBMD2jheGRqg=
4585,"(52.0, 59.0)",{'Local-gov'},"(12.0, 15.0)",{'Divorced'},{'Prof-specialty'},{'Not-in-family'},{'White'},{'Female'},"(50.0, 54.0)",{'United-States'},{'>50K'},edlPqZGyShWcjTqy+EN5TjQacq6k51wWNgA+F69vmDfMFF+dWQtGpVermBc5lcgVo7pmU9AKMyxdPTBW5yeCH7qcL/0Tu8o8a/nB8YBjI+P/vF8PSbpogHkbspa/5ICA9JafHzu/Ld8hDWExuZgEbyVyV1/XNFX3L6k5x1peayw=
4586,"(63.0, 64.0)",{'Local-gov'},"(10.0, 10.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 37.0)",{'United-States'},{'<=50K'},pSx2o2qUHmhMtSWdzs2KEltcx0dJJ8qrIeaOt3Y0CPKGEiSSQwF/Hcij8XQggHzVcy3MKsLSHTp65H7oG/pwDhKndGPi9H5y/cFkdeEkITmOSki3ee8PiBccEJENLRrBQ+NW+HhXQTQIymnjbsa7Xo0Qsq1S+n1sf9SwGQsIDPM=
4587,"(63.0, 64.0)",{'Local-gov'},"(10.0, 10.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 37.0)",{'United-States'},{'<=50K'},MK3L/xBg2XCKLLlvUzdqoHIHzTJz0cfUNT2GhgEUhFkO9WRmCGAqXJQkTzUlqlNquya8lVhMfOsq6ArpjXTMC35NASqD5AZC5fsRGoGKYkZIpZbHPevNe1AYiWdlkCYV2QNTiS9W0IBuKFyer0Vs3OE8EkzAjJixVpcFleYdzIY=
4588,"(63.0, 64.0)",{'Local-gov'},"(10.0, 10.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(35.0, 37.0)",{'United-States'},{'<=50K'},pgfjOLwXBXrFpc0jBpz3nsxSaLIVs4DTSXJpz9DX0wNZhhErHOB4paagcgJ44oqZ7u4EpwDwpRw22XkVoNmwI0wStfE/rSIsPJIhrvdU7pjvbBeMAVDvbj9EURyjkErw9J99foAxwwefO8cfWfVnsLMzBCMYQco5BXyp8SrRc6k=
4589,"(65.0, 65.0)",{'Local-gov'},"(10.0, 10.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},lieXTr6AyBSc1pPBh5O5yehDfXW7bdo122vF1J5D1FXqn6bUCNeCz64xIDoTY8C/v7gOP4E40lod5cKzyXe79tOzkpYJ1I7LATl21qyjswK2rtwkb4uqqWwtx3DIyld5MG8hcLN6zcExkwlyY80zAZEOiYsyYOKRDWm97vRfMzM=
4590,"(65.0, 65.0)",{'Local-gov'},"(10.0, 10.0)",{'Divorced'},{'Exec-managerial'},{'Not-in-family'},{'White'},{'Female'},"(40.0, 40.0)",{'United-States'},{'<=50K'},EEfLiXa6tcTHWQ9vIU0XD7+020GZoMNRnuqGG5U7G2drXHk4RYh5MrhmeHGHKhfKPPDlJVChF22WdsQVSVCCQqFbTqpvL3SzzSAfa9p+yPn9F+Ls86apsYHPLShcgqumMUprVqjlAo3wQ/LLch+tnhOoGHLjTPcNH7Yb11DckRY=
